dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.593251,3.610556,0.598822,0.824161,0.518082,-0.133177,6.045040
0.020000,0.609453,3.606548,0.615511,0.834472,0.515520,-0.128078,6.036333
0.020000,0.625817,3.602347,0.632406,0.844735,0.513167,-0.117676,6.027401
0.020000,0.642339,3.597945,0.649505,0.854952,0.510855,-0.115558,6.018239
0.020000,0.659017,3.593336,0.666808,0.865129,0.508832,-0.101163,6.008845
0.020000,0.675845,3.588513,0.684313,0.875269,0.506995,-0.091876,5.999217
0.020000,0.692818,3.583468,0.702020,0.885376,0.505379,-0.080801,5.989354
0.020000,0.709934,3.578195,0.719930,0.895457,0.504022,-0.067840,5.979253
0.020000,0.727186,3.572686,0.738040,0.905516,0.502968,-0.052672,5.968913
0.020000,0.744570,3.566934,0.756351,0.915561,0.502230,-0.036908,5.958333
0.020000,0.762081,3.560931,0.774863,0.925597,0.501832,-0.019897,5.947512
0.020000,0.779715,3.554669,0.793576,0.935634,0.501810,-0.001117,5.936452
0.020000,0.797467,3.548142,0.812489,0.945677,0.502178,0.018386,5.925151
0.020000,0.815331,3.541340,0.831604,0.955737,0.503004,0.041328,5.913612
0.020000,0.833302,3.534257,0.850921,0.965822,0.504258,0.062706,5.901835
0.020000,0.851374,3.526884,0.870439,0.975943,0.506029,0.088555,5.889823
0.020000,0.869544,3.519214,0.890162,0.986108,0.508276,0.112318,5.877579
0.020000,0.887804,3.511237,0.910088,0.996330,0.511062,0.139339,5.865106
0.020000,0.906150,3.502947,0.930220,1.006618,0.514423,0.168048,5.852408
0.020000,0.924577,3.494334,0.950560,1.016986,0.518390,0.198302,5.839490
0.020000,0.943078,3.485392,0.971109,1.027442,0.522818,0.221430,5.826357
0.020000,0.961647,3.476110,0.991869,1.038003,0.528029,0.260536,5.813017
0.020000,0.980280,3.466482,1.012843,1.048677,0.533707,0.283921,5.799475
0.020000,0.998971,3.456499,1.034032,1.059477,0.540006,0.314948,5.785740
0.020000,1.017713,3.446153,1.055441,1.070416,0.546933,0.346325,5.771820
0.020000,1.036501,3.435435,1.077071,1.081506,0.554488,0.377741,5.757725
0.020000,1.055329,3.424338,1.098926,1.092759,0.562665,0.408864,5.743464
0.020000,1.074191,3.412853,1.121009,1.104184,0.571256,0.429566,5.729048
0.020000,1.093082,3.400972,1.143325,1.115795,0.580552,0.464809,5.714489
0.020000,1.111995,3.388688,1.165877,1.127598,0.590122,0.478484,5.699799
0.020000,1.130923,3.375992,1.188669,1.139606,0.600449,0.516344,5.684989
0.020000,1.149857,3.362881,1.211700,1.151507,0.595015,-0.271691,5.670077
0.020000,1.168779,3.349355,1.234959,1.162985,0.573901,-1.055722,5.655086
0.020000,1.187674,3.335414,1.258440,1.174044,0.552971,-1.046497,5.640036
0.020000,1.206527,3.321062,1.282134,1.184686,0.532107,-1.043206,5.624950
0.020000,1.225321,3.306300,1.306032,1.194910,0.511188,-1.045947,5.609849
0.020000,1.244042,3.291133,1.330126,1.204712,0.490094,-1.054678,5.594756
0.020000,1.262677,3.275566,1.354408,1.214084,0.468625,-1.073429,5.579692
0.020000,1.281210,3.259603,1.378868,1.223020,0.446784,-1.092073,5.564677
0.020000,1.297514,3.245125,1.400672,1.090200,-6.641021,-354.390273,5.548742
0.020000,1.314861,3.229168,1.424243,1.178514,4.415721,552.837145,5.530130
0.020000,1.331873,3.212915,1.447770,1.176387,-0.106343,-226.103218,5.511030
0.020000,1.348531,3.196374,1.471246,1.173777,-0.130498,-1.207755,5.491460
0.020000,1.364816,3.179549,1.494662,1.170780,-0.149862,-0.968216,5.471443
0.020000,1.380712,3.162447,1.518010,1.167438,-0.167126,-0.863201,5.451007
0.020000,1.396205,3.145074,1.541287,1.163852,-0.179269,-0.607156,5.430183
0.020000,1.411280,3.127437,1.564489,1.160090,-0.188105,-0.441786,5.409008
0.020000,1.425926,3.109542,1.587614,1.156219,-0.193564,-0.272962,5.387523
0.020000,1.440131,3.091401,1.610654,1.152025,-0.209687,-0.806128,5.365779
0.020000,1.453882,3.073025,1.633606,1.147580,-0.222230,-0.627171,5.343831
0.020000,1.467175,3.054422,1.656470,1.143238,-0.217140,0.254533,5.321731
0.020000,1.480005,3.035598,1.679251,1.139015,-0.211148,0.299573,5.299536
0.020000,1.492369,3.016562,1.701950,1.134961,-0.202671,0.423877,5.277305
0.020000,1.504267,2.997321,1.724572,1.131110,-0.192585,0.504302,5.255095
0.020000,1.515698,2.977884,1.747121,1.127450,-0.182973,0.480561,5.232967
0.020000,1.526664,2.958261,1.769601,1.123989,-0.173079,0.494731,5.210981
0.020000,1.537167,2.938459,1.792015,1.120708,-0.164012,0.453326,5.189196
0.020000,1.547210,2.918491,1.814367,1.117579,-0.156445,0.378364,5.167669
0.020000,1.556799,2.898368,1.836658,1.114560,-0.150963,0.274104,5.146453
0.020000,1.565937,2.878101,1.858890,1.111598,-0.148092,0.143538,5.125601
0.020000,1.574632,2.857704,1.881063,1.108636,-0.148126,-0.001711,5.105160
0.020000,1.582890,2.837192,1.903175,1.105598,-0.151882,-0.187788,5.085173
0.020000,1.590719,2.816581,1.925223,1.102414,-0.159205,-0.366121,5.065678
0.020000,1.598127,2.795886,1.947203,1.099009,-0.170275,-0.553532,5.046710
0.020000,1.605123,2.775128,1.969109,1.095301,-0.185353,-0.753897,5.028298
0.020000,1.611718,2.754323,1.990933,1.091213,-0.204422,-0.953448,5.010465
0.020000,1.617922,2.733488,2.012672,1.086959,-0.212694,-0.413598,4.993228
0.020000,1.623750,2.712632,2.034328,1.082785,-0.208725,0.198453,4.976591
0.020000,1.629215,2.691762,2.055901,1.078651,-0.206683,0.102086,4.960558
0.020000,1.634332,2.670890,2.077391,1.074510,-0.207058,-0.018717,4.945128
0.020000,1.639114,2.650025,2.098798,1.070318,-0.209611,-0.127646,4.930298
0.020000,1.643574,2.629176,2.120118,1.066037,-0.214043,-0.221620,4.916063
0.020000,1.647726,2.608353,2.141351,1.061633,-0.220182,-0.306939,4.902414
0.020000,1.651582,2.587566,2.162493,1.057080,-0.227667,-0.374257,4.889343
0.020000,1.655157,2.566825,2.183540,1.052351,-0.236446,-0.438966,4.876839
0.020000,1.658462,2.546139,2.204488,1.047428,-0.246133,-0.484353,4.864890
0.020000,1.661510,2.525517,2.225334,1.042295,-0.256639,-0.525286,4.853484
0.020000,1.664314,2.504968,2.246073,1.036939,-0.267812,-0.558636,4.842605
0.020000,1.666886,2.484502,2.266700,1.031353,-0.279321,-0.575461,4.832241
0.020000,1.669237,2.464127,2.287211,1.025525,-0.291363,-0.602082,4.822376
0.020000,1.671379,2.443851,2.307600,1.019457,-0.303436,-0.603674,4.812995
0.020000,1.673324,2.423681,2.327863,1.013141,-0.315784,-0.617408,4.804084
0.020000,1.675082,2.403627,2.347994,1.006578,-0.328138,-0.617697,4.795627
0.020000,1.676663,2.383694,2.367989,0.999770,-0.340418,-0.613995,4.787609
0.020000,1.678080,2.363890,2.387844,0.992719,-0.352560,-0.607087,4.780015
0.020000,1.679340,2.344222,2.407552,0.985428,-0.364559,-0.599979,4.772830
0.020000,1.680455,2.324696,2.427110,0.977896,-0.376564,-0.600211,4.766040
0.020000,1.681433,2.305318,2.446513,0.970135,-0.388078,-0.575742,4.759630
0.020000,1.682283,2.286094,2.465756,0.962145,-0.399475,-0.569806,4.753586
0.020000,1.683014,2.267029,2.484835,0.953933,-0.410614,-0.556960,4.747895
0.020000,1.683634,2.248129,2.503745,0.945504,-0.421438,-0.541195,4.742544
0.020000,1.684152,2.229399,2.522482,0.936865,-0.431954,-0.525834,4.737518
0.020000,1.684574,2.210844,2.541042,0.928018,-0.442375,-0.521019,4.732806
0.020000,1.684908,2.192467,2.559422,0.918975,-0.452128,-0.487678,4.728396
0.020000,1.685162,2.174274,2.577617,0.909737,-0.461906,-0.488898,4.724275
0.020000,1.685341,2.156269,2.595623,0.900311,-0.471301,-0.469755,4.720432
0.020000,1.685452,2.138455,2.613437,0.890704,-0.480332,-0.451513,4.716856
0.020000,1.685501,2.120837,2.631055,0.880921,-0.489178,-0.442319,4.713535
0.020000,1.685494,2.103417,2.648475,0.870966,-0.497736,-0.427903,4.710460
0.020000,1.685436,2.086200,2.665692,0.860848,-0.505903,-0.408330,4.707621
0.020000,1.685332,2.069189,2.682703,0.850567,-0.514049,-0.407300,4.705006
0.020000,1.685188,2.052387,2.699506,0.840133,-0.521700,-0.382561,4.702608
0.020000,1.685007,2.035797,2.716097,0.829548,-0.529266,-0.378321,4.700416
0.020000,1.684794,2.019423,2.732473,0.818816,-0.536575,-0.365423,4.698422
0.020000,1.684554,2.003265,2.748632,0.807943,-0.543640,-0.353287,4.696616
0.020000,1.684289,1.987329,2.764570,0.796934,-0.550479,-0.341933,4.694991
0.020000,1.684004,1.971616,2.780286,0.785792,-0.557107,-0.331388,4.693539
0.020000,1.683702,1.956128,2.795777,0.774518,-0.563665,-0.327887,4.692250
0.020000,1.683386,1.940869,2.811039,0.763122,-0.569837,-0.308644,4.691119
0.020000,1.683059,1.925841,2.826071,0.751602,-0.575966,-0.306428,4.690136
0.020000,1.682723,1.911045,2.840870,0.739964,-0.581904,-0.296889,4.689295
0.020000,1.682382,1.896485,2.855435,0.728211,-0.587664,-0.288001,4.688589
0.020000,1.682036,1.882162,2.869761,0.716346,-0.593259,-0.279771,4.688011
0.020000,1.681690,1.868079,2.883849,0.704372,-0.598703,-0.272184,4.687553
0.020000,1.681343,1.854238,2.897695,0.692291,-0.604015,-0.265595,4.687211
0.020000,1.680999,1.840640,2.911297,0.680107,-0.609198,-0.259169,4.686976
0.020000,1.680659,1.827288,2.924653,0.667823,-0.614225,-0.251359,4.686844
0.020000,1.680324,1.814183,2.937762,0.655440,-0.619136,-0.245532,4.686807
0.020000,1.679995,1.801328,2.950621,0.642962,-0.623923,-0.239324,4.686861
0.020000,1.679674,1.788724,2.963229,0.630390,-0.628587,-0.233228,4.686999
0.020000,1.679361,1.776374,2.975584,0.617727,-0.633139,-0.227597,4.687216
0.020000,1.679059,1.764278,2.987683,0.604976,-0.637579,-0.221993,4.687505
0.020000,1.678766,1.752439,2.999526,0.592138,-0.641890,-0.215534,4.687863
0.020000,1.678484,1.740858,3.011110,0.579215,-0.646132,-0.212139,4.688284
0.020000,1.678214,1.729537,3.022435,0.566210,-0.650248,-0.205788,4.688762
0.020000,1.677955,1.718478,3.033497,0.553125,-0.654242,-0.199693,4.689293
0.020000,1.677709,1.707681,3.044296,0.539962,-0.658172,-0.196493,4.689872
0.020000,1.677475,1.697149,3.054831,0.526723,-0.661969,-0.189876,4.690495
0.020000,1.677254,1.686883,3.065099,0.513409,-0.665697,-0.186363,4.691155
0.020000,1.677045,1.676885,3.075099,0.500022,-0.669349,-0.182645,4.691850
0.020000,1.676848,1.667156,3.084831,0.486565,-0.672818,-0.173415,4.692575
0.020000,1.676665,1.657697,3.094291,0.473039,-0.676314,-0.174820,4.693326
0.020000,1.676493,1.648510,3.103480,0.459447,-0.679601,-0.164331,4.694098
0.020000,1.676333,1.639595,3.112396,0.445790,-0.682851,-0.162488,4.694888
0.020000,1.676186,1.630955,3.121038,0.432070,-0.686025,-0.158713,4.695691
0.020000,1.676049,1.622590,3.129403,0.418289,-0.689047,-0.151085,4.696504
